denominator,label_view,metric,model_name,metric_value,rank
D5_max_coverage_union,mp_native,recall,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,mp_native,balanced_accuracy,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,mp_native,auroc,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,mp_native,auprc,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,mp_native,stable_yield@100,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,mp_native,stable_yield@300,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,mp_native,stable_yield@500,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,mp_native,stable_yield@1000,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,mp_native,stable_yield@5000,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,mp_native,stable_yield@10000,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,alexmp20_native,f1,MP_source_native_public_hull_rank,0.8112781954887218,3
D5_max_coverage_union,alexmp20_native,precision,MP_source_native_public_hull_rank,0.8112781954887218,3
D5_max_coverage_union,alexmp20_native,recall,MP_source_native_public_hull_rank,0.8112781954887218,3
D5_max_coverage_union,alexmp20_native,balanced_accuracy,MP_source_native_public_hull_rank,0.8522393870814386,3
D5_max_coverage_union,alexmp20_native,auroc,MP_source_native_public_hull_rank,0.9072235173714219,3
D5_max_coverage_union,alexmp20_native,auprc,MP_source_native_public_hull_rank,0.785214911338006,4
D5_max_coverage_union,alexmp20_native,stable_yield@100,MP_source_native_public_hull_rank,0.86,4
D5_max_coverage_union,alexmp20_native,stable_yield@300,MP_source_native_public_hull_rank,0.86,4
D5_max_coverage_union,alexmp20_native,stable_yield@500,MP_source_native_public_hull_rank,0.856,4
D5_max_coverage_union,alexmp20_native,stable_yield@1000,MP_source_native_public_hull_rank,0.864,4
D5_max_coverage_union,alexmp20_native,stable_yield@5000,MP_source_native_public_hull_rank,0.8066,4
D5_max_coverage_union,alexmp20_native,stable_yield@10000,MP_source_native_public_hull_rank,0.8082,4
D5_max_coverage_union,alex_pbe_native,f1,MP_source_native_public_hull_rank,0.7293856767411301,4
D5_max_coverage_union,alex_pbe_native,precision,MP_source_native_public_hull_rank,0.7293856767411301,4
D5_max_coverage_union,alex_pbe_native,recall,MP_source_native_public_hull_rank,0.7293856767411301,4
D5_max_coverage_union,alex_pbe_native,balanced_accuracy,MP_source_native_public_hull_rank,0.7977920018563118,4
D5_max_coverage_union,alex_pbe_native,auroc,MP_source_native_public_hull_rank,0.8797764257630553,3
D5_max_coverage_union,alex_pbe_native,auprc,MP_source_native_public_hull_rank,0.7015761876567441,4
D5_max_coverage_union,alex_pbe_native,stable_yield@100,MP_source_native_public_hull_rank,0.73,4
D5_max_coverage_union,alex_pbe_native,stable_yield@300,MP_source_native_public_hull_rank,0.7833333333333333,4
D5_max_coverage_union,alex_pbe_native,stable_yield@500,MP_source_native_public_hull_rank,0.772,4
D5_max_coverage_union,alex_pbe_native,stable_yield@1000,MP_source_native_public_hull_rank,0.779,4
D5_max_coverage_union,alex_pbe_native,stable_yield@5000,MP_source_native_public_hull_rank,0.7228,4
D5_max_coverage_union,alex_pbe_native,stable_yield@10000,MP_source_native_public_hull_rank,0.7186,4
D5_max_coverage_union,common_pool,f1,MP_source_native_public_hull_rank,0.8791702050224433,3
D5_max_coverage_union,common_pool,precision,MP_source_native_public_hull_rank,0.8791702050224433,3
D5_max_coverage_union,common_pool,recall,MP_source_native_public_hull_rank,0.8791702050224433,3
D5_max_coverage_union,common_pool,balanced_accuracy,MP_source_native_public_hull_rank,0.8748551356560842,3
D5_max_coverage_union,common_pool,auroc,MP_source_native_public_hull_rank,0.9439909945706565,3
D5_max_coverage_union,common_pool,auprc,MP_source_native_public_hull_rank,0.9565783864226446,3
D5_max_coverage_union,common_pool,stable_yield@100,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,common_pool,stable_yield@300,MP_source_native_public_hull_rank,0.9866666666666667,5
D5_max_coverage_union,common_pool,stable_yield@500,MP_source_native_public_hull_rank,0.976,6
D5_max_coverage_union,common_pool,stable_yield@1000,MP_source_native_public_hull_rank,0.987,5
D5_max_coverage_union,common_pool,stable_yield@5000,MP_source_native_public_hull_rank,0.99,5
D5_max_coverage_union,common_pool,stable_yield@10000,MP_source_native_public_hull_rank,0.9925,4
D5_max_coverage_union,consensus,f1,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,precision,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,recall,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,balanced_accuracy,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,auroc,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,auprc,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,stable_yield@100,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,stable_yield@300,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,stable_yield@500,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,stable_yield@1000,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,stable_yield@5000,MP_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,stable_yield@10000,MP_source_native_public_hull_rank,0.9487,1
D5_max_coverage_union,uncertain,f1,MP_source_native_public_hull_rank,0.35931730532534667,3
D5_max_coverage_union,uncertain,precision,MP_source_native_public_hull_rank,0.35931730532534667,3
D5_max_coverage_union,uncertain,recall,MP_source_native_public_hull_rank,0.35931730532534667,3
D5_max_coverage_union,uncertain,balanced_accuracy,MP_source_native_public_hull_rank,0.521056174498952,3
D5_max_coverage_union,uncertain,auroc,MP_source_native_public_hull_rank,0.6142134368578647,3
D5_max_coverage_union,uncertain,auprc,MP_source_native_public_hull_rank,0.38631736951249585,3
D5_max_coverage_union,uncertain,stable_yield@100,MP_source_native_public_hull_rank,0.32,7
D5_max_coverage_union,uncertain,stable_yield@300,MP_source_native_public_hull_rank,0.31666666666666665,7
D5_max_coverage_union,uncertain,stable_yield@500,MP_source_native_public_hull_rank,0.322,6
D5_max_coverage_union,uncertain,stable_yield@1000,MP_source_native_public_hull_rank,0.304,8
D5_max_coverage_union,uncertain,stable_yield@5000,MP_source_native_public_hull_rank,0.378,3
D5_max_coverage_union,uncertain,stable_yield@10000,MP_source_native_public_hull_rank,0.3711,3
D5_max_coverage_union,audit_view,f1,MP_source_native_public_hull_rank,0.6238009908295562,4
D5_max_coverage_union,audit_view,precision,MP_source_native_public_hull_rank,0.6238009908295562,4
D5_max_coverage_union,audit_view,recall,MP_source_native_public_hull_rank,0.6238009908295562,4
D5_max_coverage_union,audit_view,balanced_accuracy,MP_source_native_public_hull_rank,0.7465700908751478,4
D5_max_coverage_union,audit_view,auroc,MP_source_native_public_hull_rank,0.8984623833058759,4
D5_max_coverage_union,audit_view,auprc,MP_source_native_public_hull_rank,0.6310363176799255,4
D5_max_coverage_union,audit_view,stable_yield@100,MP_source_native_public_hull_rank,0.68,4
D5_max_coverage_union,audit_view,stable_yield@300,MP_source_native_public_hull_rank,0.6833333333333333,4
D5_max_coverage_union,audit_view,stable_yield@500,MP_source_native_public_hull_rank,0.678,4
D5_max_coverage_union,audit_view,stable_yield@1000,MP_source_native_public_hull_rank,0.696,4
D5_max_coverage_union,audit_view,stable_yield@5000,MP_source_native_public_hull_rank,0.622,4
D5_max_coverage_union,audit_view,stable_yield@10000,MP_source_native_public_hull_rank,0.6289,4
D5_max_coverage_union,mp_native,f1,MatterGen_alex_mp20_source_native_public_hull_rank,0.8424238392975921,2
D5_max_coverage_union,mp_native,precision,MatterGen_alex_mp20_source_native_public_hull_rank,0.8424238392975921,2
D5_max_coverage_union,mp_native,recall,MatterGen_alex_mp20_source_native_public_hull_rank,0.8424238392975921,2
D5_max_coverage_union,mp_native,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,0.8667971824198362,2
D5_max_coverage_union,mp_native,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,0.917484141788719,2
D5_max_coverage_union,mp_native,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,0.8677034437101401,2
D5_max_coverage_union,mp_native,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,0.92,4
D5_max_coverage_union,mp_native,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,0.9333333333333333,4
D5_max_coverage_union,mp_native,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,0.928,4
D5_max_coverage_union,mp_native,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,0.926,3
D5_max_coverage_union,mp_native,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,0.8998,3
D5_max_coverage_union,mp_native,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,0.9094,3
D5_max_coverage_union,alexmp20_native,f1,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,alexmp20_native,precision,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,alexmp20_native,recall,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,alexmp20_native,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,alexmp20_native,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,alexmp20_native,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,alexmp20_native,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,alexmp20_native,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,alexmp20_native,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,alexmp20_native,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,alexmp20_native,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,alexmp20_native,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,alex_pbe_native,f1,MatterGen_alex_mp20_source_native_public_hull_rank,0.8141425755584757,2
D5_max_coverage_union,alex_pbe_native,precision,MatterGen_alex_mp20_source_native_public_hull_rank,0.8141425755584757,2
D5_max_coverage_union,alex_pbe_native,recall,MatterGen_alex_mp20_source_native_public_hull_rank,0.8141425755584757,2
D5_max_coverage_union,alex_pbe_native,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,0.8611239150837128,2
D5_max_coverage_union,alex_pbe_native,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,0.91827436045074,2
D5_max_coverage_union,alex_pbe_native,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,0.7927444484047435,3
D5_max_coverage_union,alex_pbe_native,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,0.82,3
D5_max_coverage_union,alex_pbe_native,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,0.8566666666666667,3
D5_max_coverage_union,alex_pbe_native,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,0.852,3
D5_max_coverage_union,alex_pbe_native,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,0.855,3
D5_max_coverage_union,alex_pbe_native,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,0.8,3
D5_max_coverage_union,alex_pbe_native,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,0.8154,3
D5_max_coverage_union,common_pool,f1,MatterGen_alex_mp20_source_native_public_hull_rank,0.8476282906708723,4
D5_max_coverage_union,common_pool,precision,MatterGen_alex_mp20_source_native_public_hull_rank,0.8476282906708723,4
D5_max_coverage_union,common_pool,recall,MatterGen_alex_mp20_source_native_public_hull_rank,0.8476282906708723,4
D5_max_coverage_union,common_pool,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,0.8421867975743391,4
D5_max_coverage_union,common_pool,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,0.920335106762807,4
D5_max_coverage_union,common_pool,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,0.9345044502695337,5
D5_max_coverage_union,common_pool,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,0.98,6
D5_max_coverage_union,common_pool,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,0.98,6
D5_max_coverage_union,common_pool,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,0.984,5
D5_max_coverage_union,common_pool,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,0.986,6
D5_max_coverage_union,common_pool,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,0.9776,6
D5_max_coverage_union,common_pool,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,0.9838,5
D5_max_coverage_union,consensus,f1,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,precision,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,recall,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,1.0,1
D5_max_coverage_union,consensus,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,0.9487,1
D5_max_coverage_union,uncertain,f1,MatterGen_alex_mp20_source_native_public_hull_rank,0.2850578485271191,10
D5_max_coverage_union,uncertain,precision,MatterGen_alex_mp20_source_native_public_hull_rank,0.2850578485271191,10
D5_max_coverage_union,uncertain,recall,MatterGen_alex_mp20_source_native_public_hull_rank,0.2850578485271191,10
D5_max_coverage_union,uncertain,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,0.4655433463639048,10
D5_max_coverage_union,uncertain,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,0.5702745927223444,4
D5_max_coverage_union,uncertain,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,0.34661297675437513,4
D5_max_coverage_union,uncertain,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,0.26,9
D5_max_coverage_union,uncertain,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,0.26666666666666666,10
D5_max_coverage_union,uncertain,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,0.266,10
D5_max_coverage_union,uncertain,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,0.254,10
D5_max_coverage_union,uncertain,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,0.3232,7
D5_max_coverage_union,uncertain,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,0.2834,10
D5_max_coverage_union,audit_view,f1,MatterGen_alex_mp20_source_native_public_hull_rank,0.7116053546958997,3
D5_max_coverage_union,audit_view,precision,MatterGen_alex_mp20_source_native_public_hull_rank,0.7116053546958997,3
D5_max_coverage_union,audit_view,recall,MatterGen_alex_mp20_source_native_public_hull_rank,0.7116053546958997,3
D5_max_coverage_union,audit_view,balanced_accuracy,MatterGen_alex_mp20_source_native_public_hull_rank,0.8057203050250503,3
D5_max_coverage_union,audit_view,auroc,MatterGen_alex_mp20_source_native_public_hull_rank,0.9302031850631521,3
D5_max_coverage_union,audit_view,auprc,MatterGen_alex_mp20_source_native_public_hull_rank,0.7133082706766918,3
D5_max_coverage_union,audit_view,stable_yield@100,MatterGen_alex_mp20_source_native_public_hull_rank,0.74,3
D5_max_coverage_union,audit_view,stable_yield@300,MatterGen_alex_mp20_source_native_public_hull_rank,0.7333333333333333,3
D5_max_coverage_union,audit_view,stable_yield@500,MatterGen_alex_mp20_source_native_public_hull_rank,0.734,3
D5_max_coverage_union,audit_view,stable_yield@1000,MatterGen_alex_mp20_source_native_public_hull_rank,0.746,3
D5_max_coverage_union,audit_view,stable_yield@5000,MatterGen_alex_mp20_source_native_public_hull_rank,0.6768,3
D5_max_coverage_union,audit_view,stable_yield@10000,MatterGen_alex_mp20_source_native_public_hull_rank,0.7166,3
D5_max_coverage_union,mp_native,f1,consensus_oracle_proxy,0.6310363176799255,6
D5_max_coverage_union,mp_native,precision,consensus_oracle_proxy,0.6310363176799255,6
D5_max_coverage_union,mp_native,recall,consensus_oracle_proxy,0.6310363176799255,6
D5_max_coverage_union,mp_native,balanced_accuracy,consensus_oracle_proxy,0.6881063617065559,6
D5_max_coverage_union,mp_native,auroc,consensus_oracle_proxy,0.6872854061725677,6
D5_max_coverage_union,mp_native,auprc,consensus_oracle_proxy,0.7780683351354545,4
D5_max_coverage_union,mp_native,stable_yield@100,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,mp_native,stable_yield@300,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,mp_native,stable_yield@500,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,mp_native,stable_yield@1000,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,mp_native,stable_yield@5000,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,mp_native,stable_yield@10000,consensus_oracle_proxy,0.9487,2
D5_max_coverage_union,alexmp20_native,f1,consensus_oracle_proxy,0.7133082706766918,4
D5_max_coverage_union,alexmp20_native,precision,consensus_oracle_proxy,0.7133082706766918,4
D5_max_coverage_union,alexmp20_native,recall,consensus_oracle_proxy,0.7133082706766918,4
D5_max_coverage_union,alexmp20_native,balanced_accuracy,consensus_oracle_proxy,0.7755333796579782,4
D5_max_coverage_union,alexmp20_native,auroc,consensus_oracle_proxy,0.7657395627183865,6
D5_max_coverage_union,alexmp20_native,auprc,consensus_oracle_proxy,0.8202960091456131,3
D5_max_coverage_union,alexmp20_native,stable_yield@100,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,alexmp20_native,stable_yield@300,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,alexmp20_native,stable_yield@500,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,alexmp20_native,stable_yield@1000,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,alexmp20_native,stable_yield@5000,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,alexmp20_native,stable_yield@10000,consensus_oracle_proxy,0.9487,2
D5_max_coverage_union,alex_pbe_native,f1,consensus_oracle_proxy,0.7791557161629435,3
D5_max_coverage_union,alex_pbe_native,precision,consensus_oracle_proxy,0.7791557161629435,3
D5_max_coverage_union,alex_pbe_native,recall,consensus_oracle_proxy,0.7791557161629435,3
D5_max_coverage_union,alex_pbe_native,balanced_accuracy,consensus_oracle_proxy,0.8349810904375182,3
D5_max_coverage_union,alex_pbe_native,auroc,consensus_oracle_proxy,0.8227812650177003,5
D5_max_coverage_union,alex_pbe_native,auprc,consensus_oracle_proxy,0.8577310517662011,2
D5_max_coverage_union,alex_pbe_native,stable_yield@100,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,alex_pbe_native,stable_yield@300,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,alex_pbe_native,stable_yield@500,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,alex_pbe_native,stable_yield@1000,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,alex_pbe_native,stable_yield@5000,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,alex_pbe_native,stable_yield@10000,consensus_oracle_proxy,0.9487,2
D5_max_coverage_union,common_pool,f1,consensus_oracle_proxy,0.5754579643333738,6
D5_max_coverage_union,common_pool,precision,consensus_oracle_proxy,0.5754579643333738,6
D5_max_coverage_union,common_pool,recall,consensus_oracle_proxy,0.5754579643333738,6
D5_max_coverage_union,common_pool,balanced_accuracy,consensus_oracle_proxy,0.5602967341651272,6
D5_max_coverage_union,common_pool,auroc,consensus_oracle_proxy,0.5790845725354399,6
D5_max_coverage_union,common_pool,auprc,consensus_oracle_proxy,0.7694875488756167,6
D5_max_coverage_union,common_pool,stable_yield@100,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,common_pool,stable_yield@300,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,common_pool,stable_yield@500,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,common_pool,stable_yield@1000,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,common_pool,stable_yield@5000,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,common_pool,stable_yield@10000,consensus_oracle_proxy,0.9487,6
D5_max_coverage_union,consensus,f1,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,consensus,precision,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,consensus,recall,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,consensus,balanced_accuracy,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,consensus,auroc,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,consensus,auprc,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,consensus,stable_yield@100,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,consensus,stable_yield@300,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,consensus,stable_yield@500,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,consensus,stable_yield@1000,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,consensus,stable_yield@5000,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,consensus,stable_yield@10000,consensus_oracle_proxy,0.9487,1
D5_max_coverage_union,uncertain,f1,consensus_oracle_proxy,0.0,12
D5_max_coverage_union,uncertain,precision,consensus_oracle_proxy,0.0,12
D5_max_coverage_union,uncertain,recall,consensus_oracle_proxy,0.0,12
D5_max_coverage_union,uncertain,balanced_accuracy,consensus_oracle_proxy,0.25244769449522647,12
D5_max_coverage_union,uncertain,auroc,consensus_oracle_proxy,0.0,12
D5_max_coverage_union,uncertain,auprc,consensus_oracle_proxy,0.18766773153113636,12
D5_max_coverage_union,uncertain,stable_yield@100,consensus_oracle_proxy,0.0,12
D5_max_coverage_union,uncertain,stable_yield@300,consensus_oracle_proxy,0.0,12
D5_max_coverage_union,uncertain,stable_yield@500,consensus_oracle_proxy,0.0,12
D5_max_coverage_union,uncertain,stable_yield@1000,consensus_oracle_proxy,0.0,12
D5_max_coverage_union,uncertain,stable_yield@5000,consensus_oracle_proxy,0.0,12
D5_max_coverage_union,uncertain,stable_yield@10000,consensus_oracle_proxy,0.0,12
D5_max_coverage_union,audit_view,f1,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,audit_view,precision,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,audit_view,recall,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,audit_view,balanced_accuracy,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,audit_view,auroc,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,audit_view,auprc,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,audit_view,stable_yield@100,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,audit_view,stable_yield@300,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,audit_view,stable_yield@500,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,audit_view,stable_yield@1000,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,audit_view,stable_yield@5000,consensus_oracle_proxy,1.0,1
D5_max_coverage_union,audit_view,stable_yield@10000,consensus_oracle_proxy,0.9487,1
D5_max_coverage_union,mp_native,f1,official_Alexandria_PBE_common_pool_public_hull_rank,0.718903818012505,5
D5_max_coverage_union,mp_native,precision,official_Alexandria_PBE_common_pool_public_hull_rank,0.718903818012505,5
D5_max_coverage_union,mp_native,recall,official_Alexandria_PBE_common_pool_public_hull_rank,0.718903818012505,5
D5_max_coverage_union,mp_native,balanced_accuracy,official_Alexandria_PBE_common_pool_public_hull_rank,0.7623828167607545,5
D5_max_coverage_union,mp_native,auroc,official_Alexandria_PBE_common_pool_public_hull_rank,0.8544574185686278,5
D5_max_coverage_union,mp_native,auprc,official_Alexandria_PBE_common_pool_public_hull_rank,0.7041102850015072,6
D5_max_coverage_union,mp_native,stable_yield@100,official_Alexandria_PBE_common_pool_public_hull_rank,0.35,12
D5_max_coverage_union,mp_native,stable_yield@300,official_Alexandria_PBE_common_pool_public_hull_rank,0.49333333333333335,9
D5_max_coverage_union,mp_native,stable_yield@500,official_Alexandria_PBE_common_pool_public_hull_rank,0.578,6
D5_max_coverage_union,mp_native,stable_yield@1000,official_Alexandria_PBE_common_pool_public_hull_rank,0.638,6
D5_max_coverage_union,mp_native,stable_yield@5000,official_Alexandria_PBE_common_pool_public_hull_rank,0.7384,6
D5_max_coverage_union,mp_native,stable_yield@10000,official_Alexandria_PBE_common_pool_public_hull_rank,0.6775,6
D5_max_coverage_union,alexmp20_native,f1,official_Alexandria_PBE_common_pool_public_hull_rank,0.6418045112781955,6
D5_max_coverage_union,alexmp20_native,precision,official_Alexandria_PBE_common_pool_public_hull_rank,0.6418045112781955,6
D5_max_coverage_union,alexmp20_native,recall,official_Alexandria_PBE_common_pool_public_hull_rank,0.6418045112781955,6
D5_max_coverage_union,alexmp20_native,balanced_accuracy,official_Alexandria_PBE_common_pool_public_hull_rank,0.7195491793051687,6
D5_max_coverage_union,alexmp20_native,auroc,official_Alexandria_PBE_common_pool_public_hull_rank,0.837569678920303,4
D5_max_coverage_union,alexmp20_native,auprc,official_Alexandria_PBE_common_pool_public_hull_rank,0.6345049914054345,6
D5_max_coverage_union,alexmp20_native,stable_yield@100,official_Alexandria_PBE_common_pool_public_hull_rank,0.33,12
D5_max_coverage_union,alexmp20_native,stable_yield@300,official_Alexandria_PBE_common_pool_public_hull_rank,0.45666666666666667,6
D5_max_coverage_union,alexmp20_native,stable_yield@500,official_Alexandria_PBE_common_pool_public_hull_rank,0.494,6
D5_max_coverage_union,alexmp20_native,stable_yield@1000,official_Alexandria_PBE_common_pool_public_hull_rank,0.553,6
D5_max_coverage_union,alexmp20_native,stable_yield@5000,official_Alexandria_PBE_common_pool_public_hull_rank,0.6714,5
D5_max_coverage_union,alexmp20_native,stable_yield@10000,official_Alexandria_PBE_common_pool_public_hull_rank,0.6055,6
D5_max_coverage_union,alex_pbe_native,f1,official_Alexandria_PBE_common_pool_public_hull_rank,0.5955157687253614,5
D5_max_coverage_union,alex_pbe_native,precision,official_Alexandria_PBE_common_pool_public_hull_rank,0.5955157687253614,5
D5_max_coverage_union,alex_pbe_native,recall,official_Alexandria_PBE_common_pool_public_hull_rank,0.5955157687253614,5
D5_max_coverage_union,alex_pbe_native,balanced_accuracy,official_Alexandria_PBE_common_pool_public_hull_rank,0.6977619451114827,5
D5_max_coverage_union,alex_pbe_native,auroc,official_Alexandria_PBE_common_pool_public_hull_rank,0.8409764962285196,4
D5_max_coverage_union,alex_pbe_native,auprc,official_Alexandria_PBE_common_pool_public_hull_rank,0.6039440342637169,5
D5_max_coverage_union,alex_pbe_native,stable_yield@100,official_Alexandria_PBE_common_pool_public_hull_rank,0.31,10
